id,topic,geo_level,geo,year,number
92542,Overweight or Obese Adults,Neighborhood (UHF 42),Kingsbridge - Riverdale,2008,59.2
92543,Overweight or Obese Adults,Neighborhood (UHF 42),Northeast Bronx,2008,73.8
92544,Overweight or Obese Adults,Neighborhood (UHF 42),Fordham - Bronx Pk,2008,62.1
92545,Overweight or Obese Adults,Neighborhood (UHF 42),Pelham - Throgs Neck,2008,66.4
92546,Overweight or Obese Adults,Neighborhood (UHF 42),Crotona -Tremont,2008,71
92547,Overweight or Obese Adults,Neighborhood (UHF 42),High Bridge - Morrisania,2008,71
92548,Overweight or Obese Adults,Neighborhood (UHF 42),Hunts Point - Mott Haven,2008,71
92549,Overweight or Obese Adults,Neighborhood (UHF 42),Greenpoint,2008,59.6
92550,Overweight or Obese Adults,Neighborhood (UHF 42),Downtown - Heights - Slope,2008,48.2
92551,Overweight or Obese Adults,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2008,60.4
92552,Overweight or Obese Adults,Neighborhood (UHF 42),East New York,2008,71.7
92553,Overweight or Obese Adults,Neighborhood (UHF 42),Sunset Park,2008,52.1
92554,Overweight or Obese Adults,Neighborhood (UHF 42),Borough Park,2008,60.7
92555,Overweight or Obese Adults,Neighborhood (UHF 42),East Flatbush - Flatbush,2008,59.9
92556,Overweight or Obese Adults,Neighborhood (UHF 42),Canarsie - Flatlands,2008,67.6
92557,Overweight or Obese Adults,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2008,54.7
92558,Overweight or Obese Adults,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2008,56
92559,Overweight or Obese Adults,Neighborhood (UHF 42),Williamsburg - Bushwick,2008,57.1
92560,Overweight or Obese Adults,Neighborhood (UHF 42),Washington Heights,2008,68
92561,Overweight or Obese Adults,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2008,56.2
92562,Overweight or Obese Adults,Neighborhood (UHF 42),East Harlem,2008,77.3
92563,Overweight or Obese Adults,Neighborhood (UHF 42),Upper West Side,2008,36.6
92564,Overweight or Obese Adults,Neighborhood (UHF 42),Upper East Side,2008,44.3
92566,Overweight or Obese Adults,Neighborhood (UHF 42),Chelsea - Clinton,2008,36.7
92565,Overweight or Obese Adults,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2008,44.3
92567,Overweight or Obese Adults,Neighborhood (UHF 42),Greenwich Village - SoHo,2008,36.7
92568,Overweight or Obese Adults,Neighborhood (UHF 42),Union Square - Lower East Side,2008,44.1
92569,Overweight or Obese Adults,Neighborhood (UHF 42),Lower Manhattan,2008,44.1
92570,Overweight or Obese Adults,Neighborhood (UHF 42),Long Island City - Astoria,2008,54.6
92571,Overweight or Obese Adults,Neighborhood (UHF 42),West Queens,2008,48.6
92572,Overweight or Obese Adults,Neighborhood (UHF 42),Flushing - Clearview,2008,40.7
92573,Overweight or Obese Adults,Neighborhood (UHF 42),Bayside - Little Neck,2008,54.1
92575,Overweight or Obese Adults,Neighborhood (UHF 42),Ridgewood - Forest Hills,2008,62.7
92574,Overweight or Obese Adults,Neighborhood (UHF 42),Fresh Meadows,2008,54.1
92576,Overweight or Obese Adults,Neighborhood (UHF 42),Southwest Queens,2008,67.9
92577,Overweight or Obese Adults,Neighborhood (UHF 42),Jamaica,2008,62.8
92578,Overweight or Obese Adults,Neighborhood (UHF 42),Southeast Queens,2008,65.8
92579,Overweight or Obese Adults,Neighborhood (UHF 42),Rockaways,2008,67.3
92580,Overweight or Obese Adults,Neighborhood (UHF 42),Port Richmond,2008,68.9
92581,Overweight or Obese Adults,Neighborhood (UHF 42),Stapleton - St. George,2008,68.9
92582,Overweight or Obese Adults,Neighborhood (UHF 42),Willowbrook,2008,63.9
92583,Overweight or Obese Adults,Neighborhood (UHF 42),South Beach - Tottenville,2008,63.9
92584,Overweight or Obese Adults,Neighborhood (UHF 42),Kingsbridge - Riverdale,2009,54.9
92585,Overweight or Obese Adults,Neighborhood (UHF 42),Northeast Bronx,2009,66.1
92586,Overweight or Obese Adults,Neighborhood (UHF 42),Fordham - Bronx Pk,2009,67.9
92587,Overweight or Obese Adults,Neighborhood (UHF 42),Pelham - Throgs Neck,2009,70.2
92588,Overweight or Obese Adults,Neighborhood (UHF 42),Crotona -Tremont,2009,69.9
92589,Overweight or Obese Adults,Neighborhood (UHF 42),High Bridge - Morrisania,2009,69.9
92590,Overweight or Obese Adults,Neighborhood (UHF 42),Hunts Point - Mott Haven,2009,69.9
92591,Overweight or Obese Adults,Neighborhood (UHF 42),Greenpoint,2009,58.3
92592,Overweight or Obese Adults,Neighborhood (UHF 42),Downtown - Heights - Slope,2009,46
92593,Overweight or Obese Adults,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2009,63.2
92594,Overweight or Obese Adults,Neighborhood (UHF 42),East New York,2009,61.4
92595,Overweight or Obese Adults,Neighborhood (UHF 42),Sunset Park,2009,58.2
92596,Overweight or Obese Adults,Neighborhood (UHF 42),Borough Park,2009,53.8
92597,Overweight or Obese Adults,Neighborhood (UHF 42),East Flatbush - Flatbush,2009,70.6
92598,Overweight or Obese Adults,Neighborhood (UHF 42),Canarsie - Flatlands,2009,60.6
92599,Overweight or Obese Adults,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2009,52.1
92600,Overweight or Obese Adults,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2009,60.8
92601,Overweight or Obese Adults,Neighborhood (UHF 42),Williamsburg - Bushwick,2009,60.2
92602,Overweight or Obese Adults,Neighborhood (UHF 42),Washington Heights,2009,60.6
92603,Overweight or Obese Adults,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2009,68.1
92604,Overweight or Obese Adults,Neighborhood (UHF 42),East Harlem,2009,67.9
92605,Overweight or Obese Adults,Neighborhood (UHF 42),Upper West Side,2009,38.8
92606,Overweight or Obese Adults,Neighborhood (UHF 42),Upper East Side,2009,35.4
92608,Overweight or Obese Adults,Neighborhood (UHF 42),Chelsea - Clinton,2009,35
92607,Overweight or Obese Adults,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2009,35.4
92609,Overweight or Obese Adults,Neighborhood (UHF 42),Greenwich Village - SoHo,2009,35
92610,Overweight or Obese Adults,Neighborhood (UHF 42),Union Square - Lower East Side,2009,40.3
92611,Overweight or Obese Adults,Neighborhood (UHF 42),Lower Manhattan,2009,40.3
92612,Overweight or Obese Adults,Neighborhood (UHF 42),Long Island City - Astoria,2009,49.1
92613,Overweight or Obese Adults,Neighborhood (UHF 42),West Queens,2009,48.3
92614,Overweight or Obese Adults,Neighborhood (UHF 42),Flushing - Clearview,2009,49.4
92615,Overweight or Obese Adults,Neighborhood (UHF 42),Bayside - Little Neck,2009,51.7
92617,Overweight or Obese Adults,Neighborhood (UHF 42),Ridgewood - Forest Hills,2009,59.9
92616,Overweight or Obese Adults,Neighborhood (UHF 42),Fresh Meadows,2009,51.7
92618,Overweight or Obese Adults,Neighborhood (UHF 42),Southwest Queens,2009,61.4
92619,Overweight or Obese Adults,Neighborhood (UHF 42),Jamaica,2009,62.9
92620,Overweight or Obese Adults,Neighborhood (UHF 42),Southeast Queens,2009,71.2
92621,Overweight or Obese Adults,Neighborhood (UHF 42),Rockaways,2009,62.2
92622,Overweight or Obese Adults,Neighborhood (UHF 42),Port Richmond,2009,56.9
92623,Overweight or Obese Adults,Neighborhood (UHF 42),Stapleton - St. George,2009,56.9
92624,Overweight or Obese Adults,Neighborhood (UHF 42),Willowbrook,2009,58.7
92625,Overweight or Obese Adults,Neighborhood (UHF 42),South Beach - Tottenville,2009,58.7
92626,Overweight or Obese Adults,Neighborhood (UHF 42),Kingsbridge - Riverdale,2010,60.6
92627,Overweight or Obese Adults,Neighborhood (UHF 42),Northeast Bronx,2010,72.1
92628,Overweight or Obese Adults,Neighborhood (UHF 42),Fordham - Bronx Pk,2010,74.9
92629,Overweight or Obese Adults,Neighborhood (UHF 42),Pelham - Throgs Neck,2010,68.5
92630,Overweight or Obese Adults,Neighborhood (UHF 42),Crotona -Tremont,2010,66.7
92631,Overweight or Obese Adults,Neighborhood (UHF 42),High Bridge - Morrisania,2010,66.7
92632,Overweight or Obese Adults,Neighborhood (UHF 42),Hunts Point - Mott Haven,2010,66.7
92633,Overweight or Obese Adults,Neighborhood (UHF 42),Greenpoint,2010,55.3
92634,Overweight or Obese Adults,Neighborhood (UHF 42),Downtown - Heights - Slope,2010,51.5
92635,Overweight or Obese Adults,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2010,66.8
92636,Overweight or Obese Adults,Neighborhood (UHF 42),East New York,2010,64.8
92637,Overweight or Obese Adults,Neighborhood (UHF 42),Sunset Park,2010,51
92638,Overweight or Obese Adults,Neighborhood (UHF 42),Borough Park,2010,50.3
92639,Overweight or Obese Adults,Neighborhood (UHF 42),East Flatbush - Flatbush,2010,63.4
92640,Overweight or Obese Adults,Neighborhood (UHF 42),Canarsie - Flatlands,2010,68.5
92641,Overweight or Obese Adults,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2010,52
92642,Overweight or Obese Adults,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2010,62.8
92643,Overweight or Obese Adults,Neighborhood (UHF 42),Williamsburg - Bushwick,2010,69.7
92644,Overweight or Obese Adults,Neighborhood (UHF 42),Washington Heights,2010,55.8
92645,Overweight or Obese Adults,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2010,53.9
92646,Overweight or Obese Adults,Neighborhood (UHF 42),East Harlem,2010,48.3
92647,Overweight or Obese Adults,Neighborhood (UHF 42),Upper West Side,2010,55
92648,Overweight or Obese Adults,Neighborhood (UHF 42),Upper East Side,2010,39.8
92650,Overweight or Obese Adults,Neighborhood (UHF 42),Chelsea - Clinton,2010,37.6
92649,Overweight or Obese Adults,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2010,39.8
92651,Overweight or Obese Adults,Neighborhood (UHF 42),Greenwich Village - SoHo,2010,37.6
92652,Overweight or Obese Adults,Neighborhood (UHF 42),Union Square - Lower East Side,2010,46.7
92653,Overweight or Obese Adults,Neighborhood (UHF 42),Lower Manhattan,2010,46.7
92654,Overweight or Obese Adults,Neighborhood (UHF 42),Long Island City - Astoria,2010,55.3
92655,Overweight or Obese Adults,Neighborhood (UHF 42),West Queens,2010,53.1
92656,Overweight or Obese Adults,Neighborhood (UHF 42),Flushing - Clearview,2010,51.6
92657,Overweight or Obese Adults,Neighborhood (UHF 42),Bayside - Little Neck,2010,49.9
92659,Overweight or Obese Adults,Neighborhood (UHF 42),Ridgewood - Forest Hills,2010,51.7
92658,Overweight or Obese Adults,Neighborhood (UHF 42),Fresh Meadows,2010,49.9
92660,Overweight or Obese Adults,Neighborhood (UHF 42),Southwest Queens,2010,60.1
92661,Overweight or Obese Adults,Neighborhood (UHF 42),Jamaica,2010,70.6
92662,Overweight or Obese Adults,Neighborhood (UHF 42),Southeast Queens,2010,67.1
92663,Overweight or Obese Adults,Neighborhood (UHF 42),Rockaways,2010,64.1
92664,Overweight or Obese Adults,Neighborhood (UHF 42),Port Richmond,2010,64.5
92665,Overweight or Obese Adults,Neighborhood (UHF 42),Stapleton - St. George,2010,64.5
92666,Overweight or Obese Adults,Neighborhood (UHF 42),Willowbrook,2010,60.7
92667,Overweight or Obese Adults,Neighborhood (UHF 42),South Beach - Tottenville,2010,60.7
121012,Overweight or Obese Adults,Neighborhood (UHF 42),Kingsbridge - Riverdale,2011,47.3
121013,Overweight or Obese Adults,Neighborhood (UHF 42),Northeast Bronx,2011,78.7
121014,Overweight or Obese Adults,Neighborhood (UHF 42),Fordham - Bronx Pk,2011,70.7
121015,Overweight or Obese Adults,Neighborhood (UHF 42),Pelham - Throgs Neck,2011,66.7
121016,Overweight or Obese Adults,Neighborhood (UHF 42),Crotona -Tremont,2011,64
121017,Overweight or Obese Adults,Neighborhood (UHF 42),High Bridge - Morrisania,2011,64
121018,Overweight or Obese Adults,Neighborhood (UHF 42),Hunts Point - Mott Haven,2011,64
121019,Overweight or Obese Adults,Neighborhood (UHF 42),Greenpoint,2011,44.7
121020,Overweight or Obese Adults,Neighborhood (UHF 42),Downtown - Heights - Slope,2011,45.7
121021,Overweight or Obese Adults,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2011,73.2
121022,Overweight or Obese Adults,Neighborhood (UHF 42),East New York,2011,66.9
121023,Overweight or Obese Adults,Neighborhood (UHF 42),Sunset Park,2011,48.9
121024,Overweight or Obese Adults,Neighborhood (UHF 42),Borough Park,2011,60
121025,Overweight or Obese Adults,Neighborhood (UHF 42),East Flatbush - Flatbush,2011,74.9
121026,Overweight or Obese Adults,Neighborhood (UHF 42),Canarsie - Flatlands,2011,65.2
121027,Overweight or Obese Adults,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2011,43.3
121028,Overweight or Obese Adults,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2011,56.1
121029,Overweight or Obese Adults,Neighborhood (UHF 42),Williamsburg - Bushwick,2011,65.6
121030,Overweight or Obese Adults,Neighborhood (UHF 42),Washington Heights,2011,56
121031,Overweight or Obese Adults,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2011,65
121032,Overweight or Obese Adults,Neighborhood (UHF 42),East Harlem,2011,68.2
121033,Overweight or Obese Adults,Neighborhood (UHF 42),Upper West Side,2011,37.8
121034,Overweight or Obese Adults,Neighborhood (UHF 42),Upper East Side,2011,45.5
121036,Overweight or Obese Adults,Neighborhood (UHF 42),Chelsea - Clinton,2011,36.5
121035,Overweight or Obese Adults,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2011,45.5
121037,Overweight or Obese Adults,Neighborhood (UHF 42),Greenwich Village - SoHo,2011,36.5
121038,Overweight or Obese Adults,Neighborhood (UHF 42),Union Square - Lower East Side,2011,39.6
121039,Overweight or Obese Adults,Neighborhood (UHF 42),Lower Manhattan,2011,39.6
121040,Overweight or Obese Adults,Neighborhood (UHF 42),Long Island City - Astoria,2011,67.5
121041,Overweight or Obese Adults,Neighborhood (UHF 42),West Queens,2011,55
121042,Overweight or Obese Adults,Neighborhood (UHF 42),Flushing - Clearview,2011,48.4
121043,Overweight or Obese Adults,Neighborhood (UHF 42),Bayside - Little Neck,2011,41
121045,Overweight or Obese Adults,Neighborhood (UHF 42),Ridgewood - Forest Hills,2011,47.5
121044,Overweight or Obese Adults,Neighborhood (UHF 42),Fresh Meadows,2011,41
121046,Overweight or Obese Adults,Neighborhood (UHF 42),Southwest Queens,2011,58.7
121047,Overweight or Obese Adults,Neighborhood (UHF 42),Jamaica,2011,58.5
121048,Overweight or Obese Adults,Neighborhood (UHF 42),Southeast Queens,2011,63.3
121049,Overweight or Obese Adults,Neighborhood (UHF 42),Rockaways,2011,64.3
121050,Overweight or Obese Adults,Neighborhood (UHF 42),Port Richmond,2011,72.3
121051,Overweight or Obese Adults,Neighborhood (UHF 42),Stapleton - St. George,2011,72.3
121052,Overweight or Obese Adults,Neighborhood (UHF 42),Willowbrook,2011,70.4
121053,Overweight or Obese Adults,Neighborhood (UHF 42),South Beach - Tottenville,2011,70.4
126711,Overweight or Obese Adults,Neighborhood (UHF 42),Kingsbridge - Riverdale,2012,50.7
126712,Overweight or Obese Adults,Neighborhood (UHF 42),Northeast Bronx,2012,69.1
126713,Overweight or Obese Adults,Neighborhood (UHF 42),Fordham - Bronx Pk,2012,67.3
126714,Overweight or Obese Adults,Neighborhood (UHF 42),Pelham - Throgs Neck,2012,66.3
126715,Overweight or Obese Adults,Neighborhood (UHF 42),Crotona -Tremont,2012,63
126716,Overweight or Obese Adults,Neighborhood (UHF 42),High Bridge - Morrisania,2012,63
126717,Overweight or Obese Adults,Neighborhood (UHF 42),Hunts Point - Mott Haven,2012,63
126718,Overweight or Obese Adults,Neighborhood (UHF 42),Greenpoint,2012,55.6
126719,Overweight or Obese Adults,Neighborhood (UHF 42),Downtown - Heights - Slope,2012,47.1
126720,Overweight or Obese Adults,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2012,57.1
126721,Overweight or Obese Adults,Neighborhood (UHF 42),East New York,2012,71.9
126722,Overweight or Obese Adults,Neighborhood (UHF 42),Sunset Park,2012,44.3
126723,Overweight or Obese Adults,Neighborhood (UHF 42),Borough Park,2012,50.1
126724,Overweight or Obese Adults,Neighborhood (UHF 42),East Flatbush - Flatbush,2012,56
126725,Overweight or Obese Adults,Neighborhood (UHF 42),Canarsie - Flatlands,2012,60.3
126726,Overweight or Obese Adults,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2012,52.9
126727,Overweight or Obese Adults,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2012,65.8
126728,Overweight or Obese Adults,Neighborhood (UHF 42),Williamsburg - Bushwick,2012,64.6
126729,Overweight or Obese Adults,Neighborhood (UHF 42),Washington Heights,2012,54.6
126730,Overweight or Obese Adults,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2012,67.4
126731,Overweight or Obese Adults,Neighborhood (UHF 42),East Harlem,2012,63.1
126732,Overweight or Obese Adults,Neighborhood (UHF 42),Upper West Side,2012,45.4
126733,Overweight or Obese Adults,Neighborhood (UHF 42),Upper East Side,2012,39.7
126735,Overweight or Obese Adults,Neighborhood (UHF 42),Chelsea - Clinton,2012,33.8
126734,Overweight or Obese Adults,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2012,39.7
126736,Overweight or Obese Adults,Neighborhood (UHF 42),Greenwich Village - SoHo,2012,33.8
126737,Overweight or Obese Adults,Neighborhood (UHF 42),Union Square - Lower East Side,2012,41.9
126738,Overweight or Obese Adults,Neighborhood (UHF 42),Lower Manhattan,2012,41.9
126739,Overweight or Obese Adults,Neighborhood (UHF 42),Long Island City - Astoria,2012,63.4
126740,Overweight or Obese Adults,Neighborhood (UHF 42),West Queens,2012,59.4
126741,Overweight or Obese Adults,Neighborhood (UHF 42),Flushing - Clearview,2012,47.3
126742,Overweight or Obese Adults,Neighborhood (UHF 42),Bayside - Little Neck,2012,44.6
126744,Overweight or Obese Adults,Neighborhood (UHF 42),Ridgewood - Forest Hills,2012,49.9
126743,Overweight or Obese Adults,Neighborhood (UHF 42),Fresh Meadows,2012,44.6
126745,Overweight or Obese Adults,Neighborhood (UHF 42),Southwest Queens,2012,64.9
126746,Overweight or Obese Adults,Neighborhood (UHF 42),Jamaica,2012,52.5
126747,Overweight or Obese Adults,Neighborhood (UHF 42),Southeast Queens,2012,62.8
126748,Overweight or Obese Adults,Neighborhood (UHF 42),Rockaways,2012,67.6
126749,Overweight or Obese Adults,Neighborhood (UHF 42),Port Richmond,2012,66.1
126750,Overweight or Obese Adults,Neighborhood (UHF 42),Stapleton - St. George,2012,66.1
126751,Overweight or Obese Adults,Neighborhood (UHF 42),Willowbrook,2012,64.3
126752,Overweight or Obese Adults,Neighborhood (UHF 42),South Beach - Tottenville,2012,64.3
192263,Overweight or Obese Adults,Neighborhood (UHF 42),Kingsbridge - Riverdale,2013,62.1
192264,Overweight or Obese Adults,Neighborhood (UHF 42),Northeast Bronx,2013,70.7
192265,Overweight or Obese Adults,Neighborhood (UHF 42),Fordham - Bronx Pk,2013,69.5
192266,Overweight or Obese Adults,Neighborhood (UHF 42),Pelham - Throgs Neck,2013,69.2
192267,Overweight or Obese Adults,Neighborhood (UHF 42),Crotona -Tremont,2013,69.5
192268,Overweight or Obese Adults,Neighborhood (UHF 42),High Bridge - Morrisania,2013,73.2
192269,Overweight or Obese Adults,Neighborhood (UHF 42),Hunts Point - Mott Haven,2013,65.8
192270,Overweight or Obese Adults,Neighborhood (UHF 42),Greenpoint,2013,45.4
192271,Overweight or Obese Adults,Neighborhood (UHF 42),Downtown - Heights - Slope,2013,41
192272,Overweight or Obese Adults,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2013,60.2
192273,Overweight or Obese Adults,Neighborhood (UHF 42),East New York,2013,57.3
192274,Overweight or Obese Adults,Neighborhood (UHF 42),Sunset Park,2013,48.2
192275,Overweight or Obese Adults,Neighborhood (UHF 42),Borough Park,2013,55.6
192276,Overweight or Obese Adults,Neighborhood (UHF 42),East Flatbush - Flatbush,2013,54.5
192277,Overweight or Obese Adults,Neighborhood (UHF 42),Canarsie - Flatlands,2013,67.9
192278,Overweight or Obese Adults,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2013,59.4
192279,Overweight or Obese Adults,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2013,61.6
192280,Overweight or Obese Adults,Neighborhood (UHF 42),Williamsburg - Bushwick,2013,61
192281,Overweight or Obese Adults,Neighborhood (UHF 42),Washington Heights,2013,67.6
192282,Overweight or Obese Adults,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2013,52.3
192283,Overweight or Obese Adults,Neighborhood (UHF 42),East Harlem,2013,67.1
192284,Overweight or Obese Adults,Neighborhood (UHF 42),Upper West Side,2013,44.2
192285,Overweight or Obese Adults,Neighborhood (UHF 42),Upper East Side,2013,39.1
192286,Overweight or Obese Adults,Neighborhood (UHF 42),Chelsea - Clinton,2013,44.8
192287,Overweight or Obese Adults,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2013,42.2
192288,Overweight or Obese Adults,Neighborhood (UHF 42),Greenwich Village - SoHo,2013,32.7
192289,Overweight or Obese Adults,Neighborhood (UHF 42),Union Square - Lower East Side,2013,38.8
192290,Overweight or Obese Adults,Neighborhood (UHF 42),Lower Manhattan,2013,44.4
192291,Overweight or Obese Adults,Neighborhood (UHF 42),Long Island City - Astoria,2013,45.1
192292,Overweight or Obese Adults,Neighborhood (UHF 42),West Queens,2013,54.8
192293,Overweight or Obese Adults,Neighborhood (UHF 42),Flushing - Clearview,2013,37.5
192294,Overweight or Obese Adults,Neighborhood (UHF 42),Bayside - Little Neck,2013,47.4
192295,Overweight or Obese Adults,Neighborhood (UHF 42),Ridgewood - Forest Hills,2013,51.6
192296,Overweight or Obese Adults,Neighborhood (UHF 42),Fresh Meadows,2013,51.6
192297,Overweight or Obese Adults,Neighborhood (UHF 42),Southwest Queens,2013,66.4
192298,Overweight or Obese Adults,Neighborhood (UHF 42),Jamaica,2013,60.4
192299,Overweight or Obese Adults,Neighborhood (UHF 42),Southeast Queens,2013,57.7
192300,Overweight or Obese Adults,Neighborhood (UHF 42),Rockaways,2013,67.8
192301,Overweight or Obese Adults,Neighborhood (UHF 42),Port Richmond,2013,63.8
192302,Overweight or Obese Adults,Neighborhood (UHF 42),Stapleton - St. George,2013,61.1
192303,Overweight or Obese Adults,Neighborhood (UHF 42),Willowbrook,2013,54.1
192304,Overweight or Obese Adults,Neighborhood (UHF 42),South Beach - Tottenville,2013,70.9
